j,k,iso3,country_name,description_short,series_id,t,actual,model,prediction
156,120190,CHN,China,"Soya beans: other than seed, whether or not broken",156__120190,2023,56795430.754,simple_exponential_smoothing,48101272.734195314
156,210690,CHN,China,Food preparations: n.e.c. in item no. 2106.10,156__210690,2022,3661187.1550000003,naive_last_value,3302042.073
156,210690,CHN,China,Food preparations: n.e.c. in item no. 2106.10,156__210690,2022,3661187.1550000003,moving_average_3,3020616.6343333335
156,210690,CHN,China,Food preparations: n.e.c. in item no. 2106.10,156__210690,2022,3661187.1550000003,trend_adjusted_naive,3546758.4427997023
156,210690,CHN,China,Food preparations: n.e.c. in item no. 2106.10,156__210690,2022,3661187.1550000003,simple_exponential_smoothing,3014045.211298828
156,210690,CHN,China,Food preparations: n.e.c. in item no. 2106.10,156__210690,2023,4257227.305,naive_last_value,3661187.1550000003
156,210690,CHN,China,Food preparations: n.e.c. in item no. 2106.10,156__210690,2023,4257227.305,moving_average_3,3364501.5590000004
156,210690,CHN,China,Food preparations: n.e.c. in item no. 2106.10,156__210690,2023,4257227.305,trend_adjusted_naive,4059394.4860789776
156,210690,CHN,China,Food preparations: n.e.c. in item no. 2106.10,156__210690,2023,4257227.305,simple_exponential_smoothing,3337616.183149414
156,260111,CHN,China,Iron ores and concentrates: non-agglomerated,156__260111,2022,112414683.74999999,naive_last_value,154380346.056
156,260111,CHN,China,Iron ores and concentrates: non-agglomerated,156__260111,2022,112414683.74999999,moving_average_3,114392583.21566665
156,260111,CHN,China,Iron ores and concentrates: non-agglomerated,156__260111,2022,112414683.74999999,trend_adjusted_naive,208413467.1756
156,260111,CHN,China,Iron ores and concentrates: non-agglomerated,156__260111,2022,112414683.74999999,simple_exponential_smoothing,121414353.15086523
156,260111,CHN,China,Iron ores and concentrates: non-agglomerated,156__260111,2023,118108273.264,naive_last_value,112414683.74999999
156,260111,CHN,China,Iron ores and concentrates: non-agglomerated,156__260111,2023,118108273.264,moving_average_3,123192064.27233332
156,260111,CHN,China,Iron ores and concentrates: non-agglomerated,156__260111,2023,118108273.264,trend_adjusted_naive,134324772.3619446
156,260111,CHN,China,Iron ores and concentrates: non-agglomerated,156__260111,2023,118108273.264,simple_exponential_smoothing,116914518.4504326
156,260300,CHN,China,Copper ores and concentrates,156__260300,2022,51187681.276,naive_last_value,52831690.746
156,260300,CHN,China,Copper ores and concentrates,156__260300,2022,51187681.276,moving_average_3,39462554.607
156,260300,CHN,China,Copper ores and concentrates,156__260300,2022,51187681.276,trend_adjusted_naive,59009667.721332334
156,260300,CHN,China,Copper ores and concentrates,156__260300,2022,51187681.276,simple_exponential_smoothing,42274652.40308398
156,260300,CHN,China,Copper ores and concentrates,156__260300,2023,58920062.507,naive_last_value,51187681.276
156,260300,CHN,China,Copper ores and concentrates,156__260300,2023,58920062.507,moving_average_3,46202657.86766666
156,260300,CHN,China,Copper ores and concentrates,156__260300,2023,58920062.507,trend_adjusted_naive,57173412.792035595
156,260300,CHN,China,Copper ores and concentrates,156__260300,2023,58920062.507,simple_exponential_smoothing,46731166.83954199
156,300210,CHN,China,"Blood, human or animal, antisera, other blood fractions and ",156__300210,2022,11851337.637,naive_last_value,10586313.356999999
156,300210,CHN,China,"Blood, human or animal, antisera, other blood fractions and ",156__300210,2022,11851337.637,moving_average_3,8766767.437666668
156,300210,CHN,China,"Blood, human or animal, antisera, other blood fractions and ",156__300210,2022,11851337.637,trend_adjusted_naive,14291523.031949999
156,300210,CHN,China,"Blood, human or animal, antisera, other blood fractions and ",156__300210,2022,11851337.637,simple_exponential_smoothing,8705719.872037109
156,300210,CHN,China,"Blood, human or animal, antisera, other blood fractions and ",156__300210,2023,9411142.015,naive_last_value,11851337.637
156,300210,CHN,China,"Blood, human or animal, antisera, other blood fractions and ",156__300210,2023,9411142.015,moving_average_3,10032179.533
156,300210,CHN,China,"Blood, human or animal, antisera, other blood fractions and ",156__300210,2023,9411142.015,trend_adjusted_naive,13267527.518756099
156,300210,CHN,China,"Blood, human or animal, antisera, other blood fractions and ",156__300210,2023,9411142.015,simple_exponential_smoothing,10278528.754518554
156,300490,CHN,China,Medicaments: consisting of mixed or unmixed products n.e.c. ,156__300490,2022,15113490.528,naive_last_value,15336203.885000002
156,300490,CHN,China,Medicaments: consisting of mixed or unmixed products n.e.c. ,156__300490,2022,15113490.528,moving_average_3,14395335.47166667
156,300490,CHN,China,Medicaments: consisting of mixed or unmixed products n.e.c. ,156__300490,2022,15113490.528,trend_adjusted_naive,17060033.9271884
156,300490,CHN,China,Medicaments: consisting of mixed or unmixed products n.e.c. ,156__300490,2022,15113490.528,simple_exponential_smoothing,14200642.282109376
156,300490,CHN,China,Medicaments: consisting of mixed or unmixed products n.e.c. ,156__300490,2023,18498493.887,naive_last_value,15113490.528
156,300490,CHN,China,Medicaments: consisting of mixed or unmixed products n.e.c. ,156__300490,2023,18498493.887,moving_average_3,15038516.982666666
156,300490,CHN,China,Medicaments: consisting of mixed or unmixed products n.e.c. ,156__300490,2023,18498493.887,trend_adjusted_naive,15804298.344135161
156,300490,CHN,China,Medicaments: consisting of mixed or unmixed products n.e.c. ,156__300490,2023,18498493.887,simple_exponential_smoothing,14657066.405054688
156,392690,CHN,China,Plastics: other articles n.e.c. in chapter 39,156__392690,2022,3546357.413,naive_last_value,3649329.915
156,392690,CHN,China,Plastics: other articles n.e.c. in chapter 39,156__392690,2022,3546357.413,moving_average_3,3237798.2986666667
156,392690,CHN,China,Plastics: other articles n.e.c. in chapter 39,156__392690,2022,3546357.413,trend_adjusted_naive,3821353.3301297985
156,392690,CHN,China,Plastics: other articles n.e.c. in chapter 39,156__392690,2022,3546357.413,simple_exponential_smoothing,3320511.148580078
156,392690,CHN,China,Plastics: other articles n.e.c. in chapter 39,156__392690,2023,3047789.795,naive_last_value,3546357.413
156,392690,CHN,China,Plastics: other articles n.e.c. in chapter 39,156__392690,2023,3047789.795,moving_average_3,3432512.2679999997
156,392690,CHN,China,Plastics: other articles n.e.c. in chapter 39,156__392690,2023,3047789.795,trend_adjusted_naive,3713526.873603602
156,392690,CHN,China,Plastics: other articles n.e.c. in chapter 39,156__392690,2023,3047789.795,simple_exponential_smoothing,3433434.2807900393
156,710239,CHN,China,"Diamonds: non-industrial, (other than unworked or simply saw",156__710239,2022,11436449.5,naive_last_value,13729562.412
156,710239,CHN,China,"Diamonds: non-industrial, (other than unworked or simply saw",156__710239,2022,11436449.5,moving_average_3,8012192.301
156,710239,CHN,China,"Diamonds: non-industrial, (other than unworked or simply saw",156__710239,2022,11436449.5,trend_adjusted_naive,18534909.2562
156,710239,CHN,China,"Diamonds: non-industrial, (other than unworked or simply saw",156__710239,2022,11436449.5,simple_exponential_smoothing,9517917.11144336
156,710239,CHN,China,"Diamonds: non-industrial, (other than unworked or simply saw",156__710239,2023,4894840.228,naive_last_value,11436449.5
156,710239,CHN,China,"Diamonds: non-industrial, (other than unworked or simply saw",156__710239,2023,4894840.228,moving_average_3,10889866.202333333
156,710239,CHN,China,"Diamonds: non-industrial, (other than unworked or simply saw",156__710239,2023,4894840.228,trend_adjusted_naive,15439206.825000001
156,710239,CHN,China,"Diamonds: non-industrial, (other than unworked or simply saw",156__710239,2023,4894840.228,simple_exponential_smoothing,10477183.30572168
156,710812,CHN,China,"Metals: gold, non-monetary, unwrought (but not powder)",156__710812,2022,64891801.262,naive_last_value,36570927.047
156,710812,CHN,China,"Metals: gold, non-monetary, unwrought (but not powder)",156__710812,2022,64891801.262,moving_average_3,25466475.568999995
156,710812,CHN,China,"Metals: gold, non-monetary, unwrought (but not powder)",156__710812,2022,64891801.262,trend_adjusted_naive,29256741.6376
156,710812,CHN,China,"Metals: gold, non-monetary, unwrought (but not powder)",156__710812,2022,64891801.262,simple_exponential_smoothing,30208863.906177733
156,710812,CHN,China,"Metals: gold, non-monetary, unwrought (but not powder)",156__710812,2023,67039061.993,naive_last_value,64891801.262
156,710812,CHN,China,"Metals: gold, non-monetary, unwrought (but not powder)",156__710812,2023,67039061.993,moving_average_3,36635072.46266667
156,710812,CHN,China,"Metals: gold, non-monetary, unwrought (but not powder)",156__710812,2023,67039061.993,trend_adjusted_naive,87603931.7037
156,710812,CHN,China,"Metals: gold, non-monetary, unwrought (but not powder)",156__710812,2023,67039061.993,simple_exponential_smoothing,47550332.58408887
156,710813,CHN,China,"Metals: gold, semi-manufactured",156__710813,2022,23612058.752,naive_last_value,6488881.3610000005
156,710813,CHN,China,"Metals: gold, semi-manufactured",156__710813,2022,23612058.752,moving_average_3,6965818.129666667
156,710813,CHN,China,"Metals: gold, semi-manufactured",156__710813,2022,23612058.752,trend_adjusted_naive,8039575.372296557
156,710813,CHN,China,"Metals: gold, semi-manufactured",156__710813,2022,23612058.752,simple_exponential_smoothing,6190469.908705078
156,710813,CHN,China,"Metals: gold, semi-manufactured",156__710813,2023,20851267.292999998,naive_last_value,23612058.752
156,710813,CHN,China,"Metals: gold, semi-manufactured",156__710813,2023,20851267.292999998,moving_average_3,10384030.091666667
156,710813,CHN,China,"Metals: gold, semi-manufactured",156__710813,2023,20851267.292999998,trend_adjusted_naive,31876279.3152
156,710813,CHN,China,"Metals: gold, semi-manufactured",156__710813,2023,20851267.292999998,simple_exponential_smoothing,14901264.33035254
156,711319,CHN,China,Jewellery: of precious metal (excluding silver) whether or n,156__711319,2022,3159278.134,naive_last_value,4209891.238
156,711319,CHN,China,Jewellery: of precious metal (excluding silver) whether or n,156__711319,2022,3159278.134,moving_average_3,2870844.7736666664
156,711319,CHN,China,Jewellery: of precious metal (excluding silver) whether or n,156__711319,2022,3159278.134,trend_adjusted_naive,5683353.1713000005
156,711319,CHN,China,Jewellery: of precious metal (excluding silver) whether or n,156__711319,2022,3159278.134,simple_exponential_smoothing,3105705.342910156
156,711319,CHN,China,Jewellery: of precious metal (excluding silver) whether or n,156__711319,2023,4106322.499,naive_last_value,3159278.134
156,711319,CHN,China,Jewellery: of precious metal (excluding silver) whether or n,156__711319,2023,4106322.499,moving_average_3,3384583.3246666663
156,711319,CHN,China,Jewellery: of precious metal (excluding silver) whether or n,156__711319,2023,4106322.499,trend_adjusted_naive,4265025.480900001
156,711319,CHN,China,Jewellery: of precious metal (excluding silver) whether or n,156__711319,2023,4106322.499,simple_exponential_smoothing,3132491.738455078
156,732690,CHN,China,Iron or steel: articles n.e.c.in heading 7326,156__732690,2022,2025546.081,naive_last_value,2127780.461
156,732690,CHN,China,Iron or steel: articles n.e.c.in heading 7326,156__732690,2022,2025546.081,moving_average_3,1966858.0263333332
156,732690,CHN,China,Iron or steel: articles n.e.c.in heading 7326,156__732690,2022,2025546.081,trend_adjusted_naive,2151310.61058279
156,732690,CHN,China,Iron or steel: articles n.e.c.in heading 7326,156__732690,2022,2025546.081,simple_exponential_smoothing,1989068.995748047
156,732690,CHN,China,Iron or steel: articles n.e.c.in heading 7326,156__732690,2023,1955830.933,naive_last_value,2025546.081
156,732690,CHN,China,Iron or steel: articles n.e.c.in heading 7326,156__732690,2023,1955830.933,moving_average_3,1995761.349666667
156,732690,CHN,China,Iron or steel: articles n.e.c.in heading 7326,156__732690,2023,1955830.933,trend_adjusted_naive,1928223.80008426
156,732690,CHN,China,Iron or steel: articles n.e.c.in heading 7326,156__732690,2023,1955830.933,simple_exponential_smoothing,2007307.5383740235
156,740311,CHN,China,"Copper: refined, unwrought, cathodes and sections of cathode",156__740311,2022,31565562.957000002,naive_last_value,29379626.649
156,740311,CHN,China,"Copper: refined, unwrought, cathodes and sections of cathode",156__740311,2022,31565562.957000002,moving_average_3,25069780.477333333
156,740311,CHN,China,"Copper: refined, unwrought, cathodes and sections of cathode",156__740311,2022,31565562.957000002,trend_adjusted_naive,33114831.481471166
156,740311,CHN,China,"Copper: refined, unwrought, cathodes and sections of cathode",156__740311,2022,31565562.957000002,simple_exponential_smoothing,26329103.071964845
156,740311,CHN,China,"Copper: refined, unwrought, cathodes and sections of cathode",156__740311,2023,28684964.002,naive_last_value,31565562.957000002
156,740311,CHN,China,"Copper: refined, unwrought, cathodes and sections of cathode",156__740311,2023,28684964.002,moving_average_3,29003641.938666668
156,740311,CHN,China,"Copper: refined, unwrought, cathodes and sections of cathode",156__740311,2023,28684964.002,trend_adjusted_naive,35578678.736354955
156,740311,CHN,China,"Copper: refined, unwrought, cathodes and sections of cathode",156__740311,2023,28684964.002,simple_exponential_smoothing,28947333.014482424
156,841112,CHN,China,Turbo-jets: of a thrust exceeding 25kN,156__841112,2022,7733011.476,naive_last_value,10842126.82
156,841112,CHN,China,Turbo-jets: of a thrust exceeding 25kN,156__841112,2022,7733011.476,moving_average_3,8845016.464333333
156,841112,CHN,China,Turbo-jets: of a thrust exceeding 25kN,156__841112,2022,7733011.476,trend_adjusted_naive,14636871.207000002
156,841112,CHN,China,Turbo-jets: of a thrust exceeding 25kN,156__841112,2022,7733011.476,simple_exponential_smoothing,8978122.73789258
156,841112,CHN,China,Turbo-jets: of a thrust exceeding 25kN,156__841112,2023,9000058.86,naive_last_value,7733011.476
156,841112,CHN,China,Turbo-jets: of a thrust exceeding 25kN,156__841112,2023,9000058.86,moving_average_3,8709976.626666667
156,841112,CHN,China,Turbo-jets: of a thrust exceeding 25kN,156__841112,2023,9000058.86,trend_adjusted_naive,7178710.946877856
156,841112,CHN,China,Turbo-jets: of a thrust exceeding 25kN,156__841112,2023,9000058.86,simple_exponential_smoothing,8355567.10694629
